0 1 0.272265 10
1 1 0.241496 10
2 1 0.225829 10
3 1 0.217855 10
4 1 0.211663 10
5 1 0.210408 10
6 1 0.205071 10
7 1 0.204472 10
8 1 0.205427 10
9 1 0.199619 10
10 1 0.197025 10
11 1 0.185707 10
12 1 0.189724 10
13 1 0.178784 10
14 1 0.169207 10
15 1 0.164818 10
16 1 0.158478 10
17 1 0.147777 10
18 1 0.136894 10
19 1 0.125968 10
20 1 0.118467 10
21 1 0.115686 10
22 1 0.111344 10
23 1 0.0976781 10
24 1 0.090242 10
25 1 0.0823381 10
26 1 0.0653626 10
27 1 0.0596651 10
28 1 0.054354 10
29 1 0.0517655 10
30 1 0.049601 10
31 1 0.046421 10
32 1 0.042313 10
33 1 0.0403551 10
34 1 0.0368839 10
35 1 0.0339561 10
36 1 0.0330962 10
37 1 0.0314163 10
38 1 0.0302926 10
39 1 0.0337031 10
40 1 0.0326646 10
41 1 0.0315685 10
42 1 0.0316982 10
43 1 0.0309977 10
44 1 0.0293414 10
45 1 0.0281069 10
46 1 0.0296178 10
47 1 0.0348262 10
48 1 0.0317587 10
49 1 0.0298919 10
50 1 0.0294421 10
51 1 0.0285656 10
52 1 0.0262648 10
53 1 0.0247524 10
54 1 0.0204551 10
55 1 0.0197148 10
56 1 0.0190364 10
57 1 0.0184993 10
58 1 0.018108 10
59 1 0.0187952 10
60 1 0.0180149 10
61 1 0.0179589 10
62 1 0.0171401 10
63 1 0.0165136 10
64 1 0.0162278 10
65 1 0.0154293 10
66 1 0.0150714 10
67 1 0.0142346 10
68 1 0.0148503 10
69 1 0.0141438 10
70 1 0.0137916 10
71 1 0.0134794 10
72 1 0.0131119 10
73 1 0.0153378 10
74 1 0.0139311 10
75 1 0.0131051 10
76 1 0.0124602 10
77 1 0.0121069 10
78 1 0.0116065 10
79 1 0.0114521 10
80 1 0.0113391 10
81 1 0.0113299 10
82 1 0.0114865 10
83 1 0.0112286 10
84 1 0.0111937 10
85 1 0.0107848 10
86 1 0.0108445 10
87 1 0.0106596 10
88 1 0.0104186 10
89 1 0.0101928 10
90 1 0.0101334 10
91 1 0.0100856 10
92 1 0.0100603 10
93 1 0.00986628 10
94 1 0.00979745 10
95 1 0.0100977 10
96 1 0.00977463 10
97 1 0.00979165 10
98 1 0.00969153 10
99 1 0.00969848 10
100 1 0.00985857 10
101 1 0.00982478 10
102 1 0.00984448 10
103 1 0.00954995 10
104 1 0.0097919 10
105 1 0.00994292 10
106 1 0.00971863 10
107 1 0.00978929 10
108 1 0.00960629 10
109 1 0.00938975 10
110 1 0.00947882 10
111 1 0.00956365 10
112 1 0.00939377 10
113 1 0.00937996 10
114 1 0.00925835 10
115 1 0.00905988 10
116 1 0.00891966 10
117 1 0.00897718 10
118 1 0.00892218 10
119 1 0.00896515 10
120 1 0.00910277 10
121 1 0.00880062 10
122 1 0.00880551 10
123 1 0.00899136 10
124 1 0.00867477 10
125 1 0.00886825 10
126 1 0.00859452 10
127 1 0.00871745 10
128 1 0.00850893 10
129 1 0.00835295 10
130 1 0.008246 10
131 1 0.00832492 10
132 1 0.00821972 10
133 1 0.00821025 10
134 1 0.00810083 10
135 1 0.00810272 10
136 1 0.0078441 10
137 1 0.00809387 10
138 1 0.00757149 10
139 1 0.00746905 10
140 1 0.00760168 10
141 1 0.00742922 10
142 1 0.00731894 10
143 1 0.00743283 10
144 1 0.00723785 10
145 1 0.00720882 10
146 1 0.00736857 10
147 1 0.0069442 10
148 1 0.00679244 10
149 1 0.00674813 10
150 1 0.00660655 10
151 1 0.00665284 10
152 1 0.00652359 10
153 1 0.00652025 10
154 1 0.00642696 10
155 1 0.00645022 10
156 1 0.00633057 10
157 1 0.0061977 10
158 1 0.00605543 10
159 1 0.00575063 10
160 1 0.00569758 10
161 1 0.00568917 10
162 1 0.0056742 10
163 1 0.00552157 10
164 1 0.00563989 10
165 1 0.00556316 10
166 1 0.00553053 10
167 1 0.00579214 10
168 1 0.00549357 10
169 1 0.00546696 10
170 1 0.00560133 10
171 1 0.00553909 10
172 1 0.00536729 10
173 1 0.0053049 10
174 1 0.0052215 10
175 1 0.00522921 10
176 1 0.00511805 10
177 1 0.00500367 10
178 1 0.00515552 10
179 1 0.00513844 10
180 1 0.00521522 10
181 1 0.00505629 10
182 1 0.00507371 10
183 1 0.00498677 10
184 1 0.00499587 10
185 1 0.00474705 10
186 1 0.00491193 10
187 1 0.00475104 10
188 1 0.00482001 10
189 1 0.00479013 10
190 1 0.00466288 10
191 1 0.00481831 10
192 1 0.00460316 10
193 1 0.00457224 10
194 1 0.00446202 10
195 1 0.0039635 10
196 1 0.00419852 10
197 1 0.00414308 10
198 1 0.00395998 10
199 1 0.00401483 10
