1 1 175138 175138 14274.9 0 1e-07
2 1 2.75738e+09 232930 422946 6537.45 1.5e-07
3 0 1.30601e+09 173995 200947 6537.45 3e-08
4 0 5.32132e+07 140376 9318.27 6537.45 6e-09
5 0 8.39452e+08 268342 80393.8 10596.6 9e-09
6 0 6.97607e+07 169914 7767.28 10596.6 1.8e-09
7 0 -6.87841e+06 175473 691.804 13880.2 2.7e-09
8 0 212646 212646 18973.5 0 4.05e-09
9 0 194597 194597 10644.9 0 8.1e-10
10 0 175607 175607 342.331 0 1.62e-10
11 0 175295 175295 596.679 0 3.24e-11
12 0 175091 175091 536.867 0 4.86e-11
13 0 174643 174643 474.384 0 7.29e-11
14 0 173928 173928 424.169 0 1.0935e-10
15 0 170258 170258 333.548 0 1.64025e-10
16 0 168398 168398 378.647 0 2.46038e-10
17 0 163256 163256 320.674 0 3.69056e-10
18 0 160942 160942 275.454 0 5.53584e-10
19 0 154126 154126 270.094 0 8.30377e-10
20 0 152171 152171 210.532 0 1.24556e-09
21 0 149327 149327 205.631 0 1.86835e-09
22 0 149367 149367 322.362 0 2.80252e-09
23 0 152624 152624 310.594 0 4.20378e-09
24 0 149536 149536 329.647 0 8.40756e-10
25 0 149185 149185 327.847 0 1.68151e-10
26 0 149115 149115 332.104 0 2.52227e-10
27 0 149115 149115 332.104 0 3.7834e-10
28 0 149115 149115 332.104 0 5.6751e-10
29 0 149115 149115 332.104 0 8.51266e-10
