0 1 0.152259 0.152259 0 0 10
100 1 0.0567454 0.0539293 0.000893571 3.15153 10
1 1 0.152259 0.152259 5.06149e-05 0.000506149 10
101 1 0.0563858 0.0538191 0.000812338 3.15965 10
2 1 0.149004 0.149003 0.000169966 0.00220581 10
102 1 0.0565177 0.0537856 0.000862328 3.16827 10
3 1 0.147687 0.147685 0.00032681 0.00547391 10
103 1 0.055777 0.0532723 0.000788592 3.17616 10
4 1 0.14758 0.147566 0.000928564 0.0147595 10
104 1 0.055675 0.052767 0.000912942 3.18529 10
105 1 0.0551557 0.0526056 0.00079859 3.19327 10
106 1 0.0545078 0.051861 0.00082671 3.20154 10
107 1 0.0541057 0.0513917 0.000845456 3.21 10
108 1 0.0540626 0.0514605 0.000808588 3.21808 10
109 1 0.0546243 0.0516052 0.000935438 3.22744 10
110 1 0.0542378 0.0515182 0.000840457 3.23584 10
111 1 0.0538615 0.0508625 0.00092419 3.24508 10
