0 1 30.0767 2.10232 2.19366 1.20756 10
1 1 26.6888 2.33844 1.83126 1.13787 10
2 1 20.2054 3.1574 1.13586 0.955734 10
3 1 16.3342 7.82456 0.373094 0.896977 10
4 1 15.5412 7.63771 0.341864 0.742509 10
5 1 14.1816 6.39469 0.407441 0.636782 10
6 1 13.2723 5.35933 0.472906 0.56745 10
7 1 12.3326 4.83312 0.466225 0.520418 10
8 1 11.4867 4.73812 0.414653 0.484348 10
9 1 10.9856 4.64745 0.391641 0.464826 10
10 1 10.6526 4.54084 0.378765 0.446091 10
11 1 10.3427 4.4558 0.365649 0.43938 10
12 1 10.1482 4.355 0.359628 0.429274 10
13 1 9.95995 4.26213 0.355145 0.419702 10
14 1 9.86418 4.19633 0.356935 0.40855 10
15 1 9.6915 4.15959 0.348916 0.404583 10
16 1 9.62825 4.15152 0.345381 0.398417 10
17 1 9.5278 4.12 0.341572 0.397796 10
18 1 9.49094 4.08771 0.341426 0.395058 10
19 1 9.42825 3.99327 0.345969 0.393025 10
20 1 9.32999 3.95353 0.341134 0.392923 10
21 1 9.25816 3.91425 0.337929 0.392422 10
22 1 9.22292 3.89893 0.336188 0.391051 10
23 1 9.18929 3.87795 0.335608 0.393554 10
24 1 9.17435 3.8505 0.335608 0.394445 10
25 1 9.14904 3.80334 0.337348 0.394961 10
26 1 9.14929 3.80245 0.337203 0.39321 10
27 1 9.11419 3.77611 0.337203 0.394212 10
28 1 9.1106 3.7617 0.337784 0.393229 10
29 1 9.09471 3.72307 0.34055 0.391945 10
30 1 9.08426 3.71758 0.340696 0.391927 10
31 1 9.0638 3.70304 0.340113 0.39279 10
32 1 9.06941 3.69704 0.340842 0.392732 10
33 1 9.05365 3.68741 0.340258 0.393537 10
34 1 9.03909 3.67903 0.339238 0.394672 10
35 1 9.03312 3.64989 0.340988 0.395314 10
36 1 9.03644 3.64415 0.341572 0.394445 10
37 1 9.01002 3.64832 0.338947 0.39567 10
38 1 9.01167 3.63366 0.339967 0.395588 10
39 1 9.0099 3.61332 0.341864 0.395542 10
40 1 8.989 3.62036 0.339093 0.396558 10
41 1 8.98058 3.59229 0.34055 0.397209 10
42 1 8.96375 3.60858 0.336913 0.39873 10
