1 1 237104 237104 486.176 0 2.2 0
2 1 211585 207373 940.241 0.15 3.58997 0
3 1 220004 166945 1430 0.15 5.67492 29.0241
4 1 321915 108333 1907.21 0.15 8.80235 107.024
5 0 296278 150672 1594.09 0.15 6.61315 107.024
6 0 280659 163128 1449.53 0.15 5.86257 107.024
7 0 343946 159140 1462.05 0.15 6.05021 186.977
8 0 422292 154809 1509.62 0.15 6.33168 268.182
9 0 410668 157323 1469.47 0.15 6.13465 268.182
10 0 409958 158845 1463.09 0.15 6.0671 268.182
11 0 476200 158502 1464.19 0.15 6.08399 349.491
12 0 476116 158747 1463.43 0.15 6.07217 349.491
13 0 542350 158645 1463.76 0.15 6.07723 430.834
14 0 608697 158484 1464.24 0.15 6.08483 512.21
15 0 608611 158598 1463.91 0.15 6.07951 512.21
16 0 674905 158551 1464.05 0.15 6.08179 593.6
17 0 741261 158475 1464.27 0.15 6.08521 675.005
18 0 807723 158359 1464.59 0.15 6.09034 756.432
19 0 807610 158441 1464.36 0.15 6.08675 756.432
20 0 873982 158406 1464.46 0.15 6.08829 837.868
21 0 940417 158353 1464.61 0.15 6.0906 919.314
22 0 940346 158390 1464.5 0.15 6.08898 919.314
23 0 1.00672e+06 158374 1464.55 0.15 6.08968 1000.76
24 0 1.07313e+06 158350 1464.62 0.15 6.09072 1082.22
25 0 1.13959e+06 158314 1464.73 0.15 6.09227 1163.68
26 0 1.13952e+06 158339 1464.65 0.15 6.09118 1163.68
27 0 1.20592e+06 158328 1464.69 0.15 6.09165 1245.15
28 0 1.27235e+06 158312 1464.74 0.15 6.09235 1326.62
29 0 1.33882e+06 158287 1464.82 0.15 6.0934 1408.09
