0 1 0.0177741 -0.05875 0 50
1 1 0.0176897 -0.058749 0 50
2 1 0.0167734 -0.0587442 0 50
3 1 0.0152612 -0.0587442 0 50
4 1 0.0140401 -0.0587432 0 50
5 1 0.0132765 -0.0587438 0 50
6 1 0.0120651 -0.0587279 0 50
7 1 0.0105514 -0.0587324 0 50
8 1 0.00943244 -0.0587164 0 50
9 1 0.00821503 -0.0587198 0 50
10 1 0.00779568 -0.0586828 0 50
11 1 0.00707363 -0.058686 0 50
12 1 0.0067017 -0.0586616 0 50
13 1 0.00633956 -0.0586559 0 50
14 1 0.00609808 -0.0586708 0 50
15 1 0.0321565 -0.0586967 0 50
16 1 0.0270666 -0.0587024 0 50
17 1 0.0209647 -0.0587198 0 50
18 1 0.0172879 -0.0587422 0 50
19 1 0.0141527 -0.05875 0 50
20 1 0.0105284 -0.0587384 0 50
21 1 0.00800924 -0.058724 0 50
22 1 0.00657344 -0.0587186 0 50
23 1 0.00575652 -0.0587103 0 50
24 1 0.00488085 -0.0586892 0 50
25 1 0.0042856 -0.0587064 0 50
26 1 0.00357339 -0.0586938 0 50
27 0 0.00375761 -0.058701 0 25
28 1 0.00340881 -0.0586996 0 37.5
29 0 0.00353236 -0.0587038 0 18.75
30 0 0.00354608 -0.0587038 0 9.375
