0 1 0.300118 0.300118 0 0 10
1 1 0.300118 0.300118 0.000136848 0.00136848 10
2 1 0.277946 0.27794 0.000721106 0.00857953 10
3 1 0.262798 0.262728 0.00223955 0.0309751 10
4 1 0.223659 0.223336 0.00434788 0.0744539 10
5 1 0.197707 0.196759 0.00670491 0.141503 10
6 1 0.164839 0.162325 0.0102879 0.244382 10
7 1 0.129815 0.123795 0.0151901 0.396283 10
8 1 0.104356 0.0932137 0.0190037 0.58632 10
9 1 0.0885179 0.0731497 0.0196354 0.782675 10
10 1 0.0815232 0.0666427 0.0158162 0.940837 10
11 1 0.0765403 0.0631734 0.0125369 1.06621 10
12 1 0.0718923 0.0597367 0.0103885 1.17009 10
13 1 0.0666521 0.0545079 0.00959246 1.26602 10
14 1 0.0626863 0.0509535 0.00867327 1.35275 10
15 1 0.0585145 0.0488629 0.00679364 1.42068 10
16 1 0.0619745 0.0530932 0.00599818 1.48067 10
17 1 0.0586382 0.0497976 0.0057476 1.53814 10
18 1 0.0583399 0.0493424 0.00564262 1.59457 10
