0 1 0.300118 10
1 1 0.27794 10
2 1 0.261662 10
3 1 0.217604 10
4 1 0.186626 10
5 1 0.152554 10
6 1 0.125785 10
7 1 0.0983609 10
8 1 0.0713967 10
9 1 0.0552111 10
10 1 0.0495026 10
11 1 0.0465757 10
12 1 0.04214 10
13 1 0.035301 10
14 1 0.0312006 10
15 1 0.0294156 10
16 1 0.0290659 10
17 1 0.0264828 10
18 1 0.0255767 10
19 1 0.024624 10
20 1 0.0229319 10
21 1 0.0231409 10
22 1 0.02129 10
23 1 0.0204812 10
24 1 0.019364 10
25 1 0.0185878 10
26 1 0.0182482 10
27 1 0.0172008 10
28 1 0.0163317 10
29 1 0.0164012 10
30 1 0.0154352 10
31 1 0.0143397 10
32 1 0.0138253 10
33 1 0.0132852 10
34 1 0.013146 10
35 1 0.0129095 10
36 1 0.0122307 10
37 1 0.011651 10
38 1 0.0109855 10
39 1 0.0104829 10
40 1 0.0103688 10
41 1 0.00991226 10
42 1 0.0103812 10
43 1 0.0107446 10
44 1 0.0104765 10
45 1 0.0106771 10
46 1 0.0112689 10
47 1 0.0111171 10
48 1 0.0117335 10
49 1 0.0125563 10
50 1 0.0131567 10
51 1 0.0133368 10
52 1 0.0140099 10
53 1 0.0148164 10
54 1 0.0148178 10
55 1 0.0148058 10
56 1 0.0148343 10
57 1 0.0149592 10
58 1 0.0147378 10
59 1 0.0144237 10
60 1 0.014123 10
61 1 0.0143166 10
62 1 0.0140068 10
63 1 0.0141658 10
64 1 0.0145491 10
65 1 0.0145078 10
66 1 0.0145583 10
67 1 0.0140777 10
68 1 0.0139361 10
69 1 0.0143811 10
70 1 0.0145359 10
71 1 0.0142262 10
72 1 0.0140471 10
73 1 0.0139859 10
74 1 0.0137828 10
75 1 0.0136373 10
76 1 0.0132263 10
77 1 0.0132365 10
78 1 0.0135163 10
79 1 0.0132127 10
80 1 0.0125969 10
81 1 0.0125264 10
82 1 0.0124459 10
83 1 0.0123287 10
84 1 0.0125514 10
85 1 0.0119276 10
86 1 0.0118523 10
87 1 0.0117109 10
88 1 0.0116797 10
89 1 0.011635 10
90 1 0.0113318 10
91 1 0.0111577 10
92 1 0.0108073 10
93 1 0.0109089 10
94 1 0.0106958 10
95 1 0.0106526 10
96 1 0.0104376 10
97 1 0.0105701 10
98 1 0.0104097 10
99 1 0.0105065 10
100 1 0.0102585 10
101 1 0.0102003 10
102 1 0.0100496 10
103 1 0.0101026 10
104 1 0.00996907 10
105 1 0.0101795 10
106 1 0.009829 10
107 1 0.00963965 10
108 1 0.00951651 10
109 1 0.0096104 10
110 1 0.00955238 10
111 1 0.0096609 10
112 1 0.00938625 10
113 1 0.00947968 10
114 1 0.00941028 10
115 1 0.0094416 10
116 1 0.00943051 10
117 1 0.00928199 10
118 1 0.00927773 10
119 1 0.00923009 10
