0 1 -0.716404 2.10232 1.3561 1.20756 -2.07855 0 10
1 1 308.389 1.89671 1.42347 1.16054 205.852 11.6054 10
2 1 398.162 2.19985 1.28898 1.09412 288.051 22.5466 10
3 1 268.12 3.7579 0.891148 0.918994 263.925 31.7366 10
4 1 131.451 9.25602 0.487939 0.849817 180.355 40.2347 10
5 1 64.2846 25.0047 0.245713 0.499824 67.849 45.233 10
6 1 48.7786 20.5243 0.258337 0.439146 25.0136 49.6244 10
7 1 42.1051 16.1639 0.304957 0.374132 19.5941 53.3658 10
8 1 41.6786 12.8697 0.358077 0.315974 30.5754 56.5255 10
9 1 42.0848 11.2344 0.361826 0.28139 39.1151 59.3394 10
10 1 39.0383 10.7527 0.335954 0.246052 38.9328 61.7999 10
11 1 36.1457 9.79997 0.316831 0.227534 37.1379 64.0753 10
12 1 32.6694 9.68431 0.296583 0.203684 32.096 66.1121 10
13 1 32.079 8.78742 0.303832 0.196046 32.7359 68.0726 10
14 1 30.6416 8.58746 0.295458 0.181993 31.5922 69.8925 10
15 1 30.263 8.25897 0.294708 0.177763 31.4333 71.6701 10
16 1 30.3603 8.10779 0.297083 0.173667 31.9918 73.4068 10
17 1 29.7113 8.11931 0.291708 0.166347 31.21 75.0703 10
18 1 29.719 8.04674 0.293708 0.162712 31.2985 76.6974 10
19 1 28.9731 8.19086 0.287084 0.156333 29.7735 78.2607 10
20 1 29.1638 7.95905 0.291833 0.154582 30.3876 79.8065 10
21 1 28.4201 8.15741 0.283209 0.149504 28.6283 81.3016 10
22 1 28.9111 7.79796 0.292333 0.148123 30.2774 82.7828 10
23 1 28.2385 8.1478 0.27946 0.145635 27.9917 84.2392 10
24 1 28.8474 7.7935 0.291708 0.143935 29.8988 85.6785 10
25 1 28.1468 8.15604 0.281334 0.138724 28.1252 87.0658 10
26 1 28.7289 7.96303 0.287709 0.141083 28.7908 88.4766 10
27 1 28.46 7.96651 0.285834 0.136478 28.8001 89.8414 10
28 1 28.6093 8.04286 0.283584 0.137439 28.3155 91.2158 10
29 1 28.2965 8.19836 0.284709 0.131725 27.7799 92.533 10
30 1 28.7172 7.90231 0.287709 0.133515 28.7864 93.8682 10
31 1 28.2363 8.16447 0.281584 0.129078 27.6609 95.1589 10
32 1 28.9167 8.11708 0.285959 0.132747 27.9459 96.4864 10
33 1 28.8022 8.11391 0.289209 0.127081 28.5786 97.7572 10
34 1 28.862 8.29522 0.27971 0.131634 26.9041 99.0736 10
35 1 28.5875 8.17056 0.289084 0.12295 27.9665 100.303 10
36 1 28.4313 8.45564 0.276085 0.127081 25.5993 101.574 10
37 1 29.5123 8.04111 0.298333 0.124191 29.1699 102.816 10
38 1 28.6668 8.42502 0.27971 0.1222 26.9151 104.038 10
39 1 28.9957 8.29865 0.290708 0.119624 27.8922 105.234 10
40 1 28.5396 8.51717 0.278335 0.120699 25.7787 106.441 10
41 1 29.7171 8.42141 0.297958 0.119765 28.2067 107.639 10
42 1 28.8231 8.43624 0.286334 0.115103 27.4673 108.79 10
43 1 29.0273 8.48789 0.288959 0.114606 27.4782 109.936 10
44 1 28.7409 8.58096 0.283709 0.114296 26.3088 111.079 10
45 1 29.6544 8.48442 0.294958 0.115372 27.8735 112.232 10
46 1 29.4221 8.57069 0.287834 0.114829 27.21 113.381 10
47 1 29.1141 8.61362 0.289959 0.110422 27.1031 114.485 10
48 1 29.4894 8.83607 0.289209 0.112997 26.241 115.615 10
49 1 29.3203 8.49788 0.295833 0.107702 27.9027 116.692 10
50 1 28.9006 9.2258 0.277585 0.110934 23.8006 117.801 10
51 1 29.6457 8.61208 0.303207 0.106928 27.4502 118.871 10
52 1 29.5067 8.77015 0.290958 0.107555 26.9308 119.946 10
53 1 29.6094 8.89115 0.294708 0.105526 26.9741 121.001 10
54 1 29.6021 8.81902 0.297458 0.102946 27.6357 122.031 10
55 1 29.495 8.83036 0.292708 0.103342 27.1497 123.064 10
56 1 29.8604 9.14626 0.293833 0.105162 26.0753 124.116 10
57 1 30.7991 8.62052 0.309457 0.104262 29.5013 125.158 10
58 1 30.1838 9.17884 0.294208 0.102994 27.2198 126.188 10
59 1 29.7934 8.94203 0.301332 0.0978766 27.8916 127.167 10
60 1 29.2535 9.14946 0.294833 0.095912 26.5071 128.126 10
61 1 30.4029 8.89472 0.317331 0.0929731 29.967 129.056 10
62 1 30.278 8.93738 0.311331 0.090849 30.6215 129.965 10
63 1 29.8231 9.1511 0.304707 0.0897254 29.3082 130.862 10
64 1 30.3328 9.03144 0.311581 0.0907393 29.9911 131.769 10
65 1 30.235 8.94469 0.313956 0.0865546 31.2471 132.635 10
66 1 29.3359 9.47508 0.300083 0.0858769 27.9817 133.493 10
67 1 29.9901 9.07592 0.312081 0.0872603 29.4454 134.366 10
68 1 30.0499 9.16113 0.314331 0.0837645 30.4249 135.204 10
69 1 28.9753 9.30085 0.294583 0.0853632 27.3612 136.057 10
70 1 30.8968 9.06372 0.32608 0.0843785 31.5307 136.901 10
71 1 29.7838 9.47993 0.304082 0.0836555 28.8782 137.738 10
72 1 31.2101 9.07484 0.32183 0.086785 31.4028 138.606 10
