1 0.3
2 0.119008
3 0.245702
4 0.28914
5 0.297828
1 0.3
2 0.119008
3 0.245702
4 0.28914
5 0.297828
1 0.6
2 0.597679
3 0.599304
4 0.599861
5 0.599972
6 0.599994
1 0.6
2 0.597679
3 0.599436
4 0.599501
1 0.6
2 0.597679
3 0.598343
4 0.599464
5 0.600221
6 0.583887
7 0.575621
8 0.444573
9 0.440564
10 0.08
11 0.137746
12 0.0973237
13 0.0834647
14 0.0806929
15 0.0801386
16 0.0800277
17 0.0800055
18 0.0800011
19 0.0800002
20 0.08
21 0.08
22 0.08
1 0.6
2 0.567369
3 0.579384
4 0.577746
5 0.574532
6 0.570501
1 0.6
2 0.567369
3 0.579384
4 0.577746
5 0.574532
6 0.570501
7 0.570351
8 0.569891
9 0.566861
10 0.705015
11 0.705015
12 0.608308
13 0.575151
14 0.568519
15 0.567193
16 0.566928
17 0.566875
18 0.566864
19 0.566862
20 0.566862
21 0.566861
22 0.566861
23 0.566861
