1 1 226418 226418 22512.3 1 0.5
2 1 211077 211077 8014.93 0 0.75
3 1 2.77336e+10 235970 142757 0 1.125
4 1 7.08444e+10 254277 129254 471028 1.6875
5 1 1.25064e+11 259734 137385 888043 2.53125
6 1 2.02326e+11 280738 152106 1.33758e+06 3.79688
7 1 2.38011e+11 264396 139684 1.846e+06 5.69531
8 1 1.48539e+12 302329 485485 2.30474e+06 8.54297
9 1 1.66687e+12 251567 369677 4.14668e+06 12.8145
10 1 5.97872e+12 303610 856678 5.52539e+06 19.2217
11 1 5.97872e+12 303610 856678 5.52539e+06 19.2217
12 0 5.97471e+12 286961 856224 5.52539e+06 3.84434
13 0 5.97473e+12 292488 856226 5.52539e+06 0.768867
14 0 2.97759e+12 269822 486725 5.52539e+06 0.153773
15 0 2.16729e+12 252883 373325 5.52539e+06 0.0307547
16 0 2.14556e+12 251823 370181 5.52539e+06 0.00615094
17 0 2.14274e+12 251536 369772 5.52539e+06 0.00123019
18 0 2.14221e+12 251583 369696 5.52539e+06 0.000246038
19 0 2.14211e+12 251568 369681 5.52539e+06 4.92075e-05
20 0 2.14209e+12 251567 369678 5.52539e+06 9.8415e-06
21 0 2.14208e+12 251567 369678 5.52539e+06 1.9683e-06
22 0 2.14208e+12 251567 369677 5.52539e+06 3.9366e-07
23 0 2.14208e+12 251567 369677 5.52539e+06 7.8732e-08
