0 1 0.0177741 -0.1 0 50
1 1 0.0176897 -0.099999 0 50
2 1 0.0167734 -0.0999942 0 50
3 1 0.0152612 -0.0999942 0 50
4 1 0.0140401 -0.0999932 0 50
5 1 0.0132765 -0.0999938 0 50
6 1 0.0120651 -0.0999779 0 50
7 1 0.0105514 -0.0999824 0 50
8 1 0.00943244 -0.0999664 0 50
9 1 0.00821503 -0.0999698 0 50
10 1 0.00779568 -0.0999328 0 50
11 1 0.00707363 -0.099936 0 50
12 1 0.0067017 -0.0999116 0 50
13 1 0.00633956 -0.0999059 0 50
14 1 0.00609808 -0.0999208 0 50
15 0 0.0321565 -0.0999467 0 25
16 0 0.00618522 -0.0999135 0 12.5
17 0 0.0340577 -0.0999116 0 6.25
18 1 0.0060675 -0.0999135 0 9.375
19 0 0.0344907 -0.0999078 0 4.6875
20 0 0.034047 -0.0999078 0 2.34375
21 0 0.0340789 -0.0999059 0 1.17188
22 0 0.0340577 -0.0999116 0 0.585938
23 0 0.00617655 -0.0999098 0 0.292969
24 0 0.0340577 -0.0999116 0 0.146484
25 0 0.00619597 -0.0999098 0 0.0732422
