0 1 0.0366833 10
1 1 0.0336232 10
2 1 0.0316788 10
3 1 0.0288473 10
4 1 0.0252297 10
5 1 0.0215658 10
6 1 0.018193 10
7 1 0.0152519 10
8 1 0.0131411 10
9 1 0.0110723 10
10 1 0.00937808 10
11 1 0.00793422 10
12 1 0.00672456 10
13 1 0.00560684 10
14 1 0.00468271 10
15 1 0.00390313 10
16 1 0.00321129 10
17 1 0.00267511 10
18 1 0.00219486 10
19 1 0.00178404 10
20 1 0.00143933 10
21 1 0.00120899 10
22 1 0.000996373 10
23 1 0.000807296 10
24 1 0.000683828 10
25 1 0.000575811 10
26 1 0.000487583 10
27 1 0.000413174 10
28 1 0.000377401 10
29 1 0.000342609 10
