1 0.8
2 0.92
3 0.276337
4 0.726901
5 0.88138
6 0.894718
7 0.885382
8 0.885901
9 0.885537
10 0.885564
11 0.885545
12 0.885543
13 0.885517
14 0.885535
15 0.885525
16 0.885509
17 0.885481
18 0.885501
19 0.885492
20 0.885477
21 0.885453
22 0.88547
23 0.885462
24 0.88545
25 0.885431
26 0.885402
27 0.885355
28 0.885276
29 0.885141
