1 0.4
2 0.08
3 0.08
4 0.272421
5 0.400526
6 0.336473
7 0.278826
8 0.295328
9 0.604765
10 0.450046
11 0.310799
12 0.334707
13 0.440183
14 0.387445
15 0.339981
16 0.345394
17 0.372967
18 0.426771
19 0.399869
20 0.375657
21 0.377981
22 0.376819
23 0.375773
24 0.375889
25 0.375831
26 0.375779
27 0.375785
28 0.375782
29 0.375779
30 0.375779
31 0.375779
32 0.375779
33 0.37578
34 0.37578
35 0.375779
36 0.375779
37 0.37578
38 0.37578
39 0.37578
40 0.37578
41 0.37578
42 0.37578
43 0.37578
44 0.37578
45 0.37578
46 0.37578
47 0.37578
48 0.37578
49 0.37578
