1 0.7
2 0.301198
3 0.500599
4 0.68006
5 0.92
6 0.92
7 0.719593
8 0.778429
9 0.774541
10 0.776485
11 0.778235
12 0.77838
13 0.781844
14 0.780112
15 0.778554
16 0.778785
17 0.780626
18 0.823768
19 0.802197
20 0.782783
21 0.786259
22 0.784521
23 0.782957
24 0.783135
25 0.783046
26 0.782966
27 0.782975
28 0.782971
29 0.782967
30 0.782966
31 0.782966
32 0.782966
33 0.782968
34 0.782967
35 0.782966
36 0.782967
37 0.782967
38 0.782967
39 0.782967
40 0.782967
41 0.782967
42 0.782967
43 0.782967
44 0.782967
45 0.782968
46 0.782967
47 0.782967
48 0.782967
49 0.782967
