1 0.6
2 0.08
3 0.215415
4 0.561542
5 0.92
6 0.900652
7 0.595453
8 0.595968
9 0.634839
10 0.615404
11 0.597912
12 0.602577
13 0.664195
14 0.633386
15 0.605658
16 0.609646
17 0.629773
18 0.823495
19 0.726634
20 0.639459
21 0.645628
22 0.642544
23 0.639767
24 0.640079
25 0.639923
26 0.639783
27 0.639799
28 0.639791
29 0.639784
30 0.639783
31 0.639783
32 0.639784
33 0.639786
34 0.639785
35 0.639784
36 0.639784
37 0.639784
38 0.639784
39 0.639784
40 0.639785
41 0.639785
42 0.639784
43 0.639784
44 0.639785
45 0.639786
46 0.639785
47 0.639785
48 0.639785
49 0.639785
