1 1 175138 175138 14274.9 0 1e-07
2 1 2.86621e+09 232930 422946 6787.45 5e-07
3 0 1.63482e+09 194354 241530 6787.45 5e-08
4 0 5.71011e+07 143346 9091.62 6787.45 5e-09
5 1 8.75206e+08 249952 80362.7 10983.3 2.5e-08
6 0 3.87836e+08 224554 35991.1 10983.3 2.5e-09
7 0 8.30025e+07 140971 8244.34 10983.3 2.5e-10
8 1 5.61191e+07 134781 4494.15 14755.4 1.25e-09
9 1 1.63574e+09 226790 98914.1 16652.5 6.25e-09
10 0 7.78246e+08 181203 47423.6 16652.5 6.25e-10
11 0 2.86227e+07 135332 2410.7 16652.5 6.25e-11
12 1 8.72121e+06 137613 1190.27 17507.9 3.125e-10
13 1 4.73747e+07 159955 3359.54 17753 1.5625e-09
14 0 1.10413e+07 143522 1313.86 17753 1.5625e-10
15 0 8.30976e+06 137754 1160.32 17753 1.5625e-11
16 1 7.37732e+06 138186 1102.55 17983.2 7.8125e-11
17 1 7.45834e+06 138186 1102.55 18184.4 3.90625e-10
18 1 7.53936e+06 138186 1102.55 18385.7 1.95312e-09
19 1 7.62039e+06 138186 1102.55 18587 9.76562e-09
20 1 7.70141e+06 138186 1102.55 18788.3 4.88281e-08
21 1 7.78244e+06 138186 1102.55 18989.5 2.44141e-07
22 1 7.86348e+06 138186 1102.55 19190.8 1.2207e-06
23 1 7.94461e+06 138186 1102.56 19392.1 6.10352e-06
24 0 7.94456e+06 138186 1102.55 19392.1 6.10352e-07
