1 0.6
2 0.08
3 0.369249
4 0.55385
5 0.92
6 0.711175
7 0.729209
8 0.92
9 0.861166
10 0.7556
11 0.734487
12 0.734261
13 0.733915
14 0.733399
15 0.732605
16 0.731486
17 0.731486
18 0.731486
19 0.731486
20 0.731486
21 0.731486
22 0.731486
23 0.731486
24 0.731486
25 0.731486
26 0.731486
27 0.731486
28 0.731486
29 0.731486
30 0.731486
31 0.731486
32 0.731486
33 0.731486
34 0.731486
35 0.731486
36 0.731486
37 0.731486
38 0.731486
39 0.731485
40 0.731485
41 0.731485
42 0.731485
43 0.731484
44 0.731484
45 0.731483
46 0.731482
47 0.73148
48 0.731477
49 0.731472
