1 0.8
2 0.92
3 0.92
4 0.827584
5 0.92
6 0.904752
7 0.321512
8 0.251843
9 0.300611
10 0.317332
11 0.320676
12 0.320808
13 0.321005
14 0.321301
15 0.321749
16 0.322411
17 0.322411
18 0.322411
19 0.322411
20 0.322411
21 0.322411
22 0.322411
23 0.322411
24 0.322411
25 0.322411
26 0.322411
27 0.322411
28 0.322411
29 0.322411
30 0.322411
31 0.322411
32 0.322411
33 0.322411
34 0.322411
35 0.322411
36 0.322411
37 0.322411
38 0.322411
39 0.322411
40 0.322411
41 0.322411
42 0.322411
43 0.322411
44 0.322412
45 0.322412
46 0.322413
47 0.322414
48 0.322416
49 0.322419
