1 0.5
2 0.08
3 0.0902862
4 0.418057
5 0.395216
6 0.411205
7 0.270292
8 0.201209
9 0.249567
10 0.266147
11 0.269463
12 0.26867
13 0.267458
14 0.265593
15 0.26272
16 0.258503
17 0.258503
18 0.258503
19 0.258503
20 0.258503
21 0.258503
22 0.258503
23 0.258503
24 0.258503
25 0.258503
26 0.258503
27 0.258503
28 0.258503
29 0.258503
30 0.258503
31 0.258503
32 0.258503
33 0.258503
34 0.258503
35 0.258503
36 0.258503
37 0.258503
38 0.258503
39 0.258502
40 0.258502
41 0.258501
42 0.2585
43 0.258499
44 0.258496
45 0.258493
46 0.258488
47 0.25848
48 0.258468
49 0.25845
